data,stayingpower,texture,smell,price,colour,shipping,packing,text_clean,signature
"Excellent product quality, very nice and sturdy packaging, very good service ?? ?? ??",,,,,,,positive,"excellent product quality, very nice and sturdy packaging, very good service ?? ?? ??",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"Great quality, I needed the product, the store tried to send it to me, responded quickly to the message, the color is very pretty",,,,,positive,,,"great quality, i needed the product, the store tried to send it to me, responded quickly to the message, the color is very pretty",stayingpower:na|texture:na|smell:na|price:na|colour:positive|shipping:na|packing:na
"I have bought this lipstick 3 or 4 times. Even though it is cheap, the quality is very smooth and the color is super beautiful.",,positive,,,positive,,,"i have bought this lipstick 3 or 4 times. even though it is cheap, the quality is very smooth and the color is super beautiful.",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"Texture: When the lipstick opens, it smells exactly like authentic lipstick, haven't tested the quality yet
Color fastness: Romand lipstick is very nourishing, easy to wash off when eating and drinking",negative,,positive,,,,,"texture: when the lipstick opens, it smells exactly like authentic lipstick, haven't tested the quality yet color fastness: romand lipstick is very nourishing, easy to wash off when eating and drinking",stayingpower:negative|texture:na|smell:positive|price:na|colour:na|shipping:na|packing:na
"Fast delivery, carefully packaged. When applying lipstick on the lips, the lipstick does not adhere well and must be applied in many layers. Make up for the fragrant lipstick smell",negative,,positive,,,positive,positive,"fast delivery, carefully packaged. when applying lipstick on the lips, the lipstick does not adhere well and must be applied in many layers. make up for the fragrant lipstick smell",stayingpower:negative|texture:na|smell:positive|price:na|colour:na|shipping:positive|packing:positive
"Uses: For those who like to ask questions quickly
Color fastness: chat lipstick li min
The lipstick color is not exactly like the picture",positive,positive,,,negative,,,uses: for those who like to ask questions quickly color fastness: chat lipstick li min the lipstick color is not exactly like the picture,stayingpower:positive|texture:positive|smell:na|price:na|colour:negative|shipping:na|packing:na
"The chocolate smell is very fragrant, everyone likes it. It's a bit dry on the lips and the color is really nice.....",,negative,positive,,positive,,,"the chocolate smell is very fragrant, everyone likes it. it's a bit dry on the lips and the color is really nice.....",stayingpower:na|texture:negative|smell:positive|price:na|colour:positive|shipping:na|packing:na
Received the goods...the lipstick is very beautiful.. will continue to support the shop...delivery took a bit long..,,,,,,negative,,received the goods...the lipstick is very beautiful.. will continue to support the shop...delivery took a bit long..,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Uses: sOn hits okiiiiii
Texture: okiiiiiiiiiiiiiiiiiiioiut
Color fastness: okkiiiiiiiiii",positive,positive,,,,,,uses: son hits okiiiiii texture: okiiiiiiiiiiiiiiiiiiioiut color fastness: okkiiiiiiiiii,stayingpower:positive|texture:positive|smell:na|price:na|colour:na|shipping:na|packing:na
"The lipstick has a genuine color and is a bit dry when applied
However, at this price it's a great deal",,negative,,positive,positive,,,"the lipstick has a genuine color and is a bit dry when applied however, at this price it's a great deal",stayingpower:na|texture:negative|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Bought it during a sale, the lipstick is smooth and the color is beautiful, but it doesn't suit my face",,positive,,positive,positive,,,"bought it during a sale, the lipstick is smooth and the color is beautiful, but it doesn't suit my face",stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
"Great product quality, reasonable price, you should buy the full collection",,,,positive,,,,"great product quality, reasonable price, you should buy the full collection",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:na
"Great product quality, quality packaging, great value for money",,,,positive,,,positive,"great product quality, quality packaging, great value for money",stayingpower:na|texture:na|smell:na|price:positive|colour:na|shipping:na|packing:positive
"The lipstick is soft, smooth and fragrant
Onion delivery
Enthusiastic and friendly shipper will support you further
Thank you so much",,positive,positive,,,positive,,"the lipstick is soft, smooth and fragrant onion delivery enthusiastic and friendly shipper will support you further thank you so much",stayingpower:na|texture:positive|smell:positive|price:na|colour:na|shipping:positive|packing:na
Pack carefully. The case is very beautiful and the product quality is very satisfactory. Delivery a bit slow,,,,,,negative,positive,pack carefully. the case is very beautiful and the product quality is very satisfactory. delivery a bit slow,stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:positive
"The lipstick color is beautiful, I like Bbia's lipstick quality the best, I hunt for cheap sales and can buy it at the Mall ^^",,positive,,positive,positive,,,"the lipstick color is beautiful, i like bbia's lipstick quality the best, i hunt for cheap sales and can buy it at the mall ^^",stayingpower:na|texture:positive|smell:na|price:positive|colour:positive|shipping:na|packing:na
Lipstick color 01 is so beautifulmmmm but it's a bit difficult to spread as a cream lipstick but it seems like this lipstick is a bit easy to wear,negative,negative,,,positive,,,lipstick color 01 is so beautifulmmmm but it's a bit difficult to spread as a cream lipstick but it seems like this lipstick is a bit easy to wear,stayingpower:negative|texture:negative|smell:na|price:na|colour:positive|shipping:na|packing:na
"Bought as a gift but packaged carefully, there is a plastic bag on the outside so it's quite reassuring",,,,,,,positive,"bought as a gift but packaged carefully, there is a plastic bag on the outside so it's quite reassuring",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:na|packing:positive
"The picture is related.....but the lipstick quality and appearance are very beautiful, the color 404 burnt orange is the best color",,positive,,,positive,,,"the picture is related.....but the lipstick quality and appearance are very beautiful, the color 404 burnt orange is the best color",stayingpower:na|texture:positive|smell:na|price:na|colour:positive|shipping:na|packing:na
"If you want to buy Shopee products, especially from the shop. but really still have to subtract stars. Even though I know it's due to the shipping company. It's been a while, but it's been a long time since I wanted to buy it",,,,,,negative,,"if you want to buy shopee products, especially from the shop. but really still have to subtract stars. even though i know it's due to the shipping company. it's been a while, but it's been a long time since i wanted to buy it",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:negative|packing:na
"Fast delivery, well packaged, I will continue to support the shop!!!!!!!!!!!!",,,,,,positive,positive,"fast delivery, well packaged, i will continue to support the shop!!!!!!!!!!!!",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
"The color is quite good, the quality of the lipstick is quite good, it smells good ????????????????????????????????",,positive,positive,,positive,,,"the color is quite good, the quality of the lipstick is quite good, it smells good ????????????????????????????????",stayingpower:na|texture:positive|smell:positive|price:na|colour:positive|shipping:na|packing:na
"Product was packaged very carefully, delivered earlier than expected, very satisfied",,,,,,positive,positive,"product was packaged very carefully, delivered earlier than expected, very satisfied",stayingpower:na|texture:na|smell:na|price:na|colour:na|shipping:positive|packing:positive
