text,stayingpower_pred,stayingpower_conf,stayingpower_true,texture_pred,texture_conf,texture_true,smell_pred,smell_conf,smell_true,price_pred,price_conf,price_true,colour_pred,colour_conf,colour_true,shipping_pred,shipping_conf,shipping_true,packing_pred,packing_conf,packing_true,msr_resolution,conflict_score
"the color is very pretty, the lipstick is smooth but a bit easy to wear off. because i took the photo near a bright light, the color seems a bit bright. if you have dark skin, you should buy 403. if you have 502, you should use it for okela school.",negative,0.7227,negative,positive,0.6966,positive,positive,0.6767,None,positive,0.707,None,neutral,0.5099,positive,positive,0.4317,None,positive,0.6837,None,MIXED,0.5894
"the color is quite nice but not as matte as advertised. overall, it's okay",negative,0.9185,negative,positive,0.6406,None,positive,0.761,None,positive,0.8004,None,positive,0.7743,positive,neutral,0.3779,None,positive,0.7914,None,MIXED,0.7385
"i think the product is exactly like the picture, small and cute, in this price range it's ok, nice color, applies smoothly on lips, because it's little so i think it will sell out quickly",positive,0.5597,None,positive,0.7783,positive,positive,0.8739,None,positive,0.9226,positive,positive,0.9197,positive,neutral,0.5001,None,positive,0.9158,None,Overall Positive,0.0
sp is quite good fast delivery time packaging is good and sturdy....,positive,0.8017,None,positive,0.783,None,positive,0.8697,None,positive,0.9338,None,positive,0.8919,None,positive,0.9057,positive,positive,0.9418,positive,Overall Positive,0.0
beautiful lipstick with standard color. will support the shop next time! fast delivery,positive,0.8172,None,positive,0.7363,None,positive,0.8875,None,positive,0.9382,None,positive,0.934,positive,positive,0.8304,positive,positive,0.9454,None,Overall Positive,0.0
"delivery took a while, the shop packaged carefully, checked the goods were correct, and the lipstick smelled good",negative,0.4875,None,positive,0.7311,None,positive,0.7567,positive,positive,0.8594,None,positive,0.7589,None,negative,0.858,negative,positive,0.8454,positive,MIXED,1.0037
son is very beautiful hold firmly the v17 v18 color is super beautiful.oooooooooooo,positive,0.7359,None,positive,0.6955,None,positive,0.9122,None,positive,0.913,None,positive,0.8501,positive,neutral,0.6768,None,positive,0.8903,None,Overall Positive,0.0
"pictures are for reference only. but the product is very good, carefully packaged and worth the money",positive,0.7749,None,positive,0.8338,None,positive,0.9019,None,positive,0.9243,positive,positive,0.88,None,neutral,0.7247,None,positive,0.9023,positive,Overall Positive,0.0
"fast delivery. super well packaged, 1 lipstick in a big box. the lipstick color is so beautiful, i don't understand why the orange color is blurred.",positive,0.4171,None,positive,0.5139,None,positive,0.722,None,positive,0.7626,None,neutral,0.3896,positive,positive,0.8868,positive,positive,0.7707,positive,Overall Positive,0.0
"very nice colored lipstick, fast delivery, worth buying......",positive,0.7564,None,positive,0.6202,None,positive,0.8333,positive,positive,0.9079,None,positive,0.9474,positive,positive,0.8977,positive,positive,0.9245,None,Overall Positive,0.0
"this is the second time i've ordered, my friends. i advise those who like domestic products not to miss this product :)) it's extremely good, but it's also very durable. at this price, it's already cheap.",positive,0.7609,positive,positive,0.7382,None,positive,0.9026,None,positive,0.9239,positive,positive,0.7988,None,neutral,0.6629,None,positive,0.9056,None,Overall Positive,0.0
"super fast delivery beautiful lipstick, no need to talk about it but the eyeliner is a bit big and not very pretty still support the shop",negative,0.4976,None,positive,0.5246,None,positive,0.402,None,positive,0.5856,None,negative,0.6869,None,positive,0.7231,positive,positive,0.4499,None,MIXED,0.8219
"the lipstick is beautiful, long-lasting, but not fragrant. for this price, you can't ask for anything more. first time trying chinese domestic lipstick. if you like it, buy it again next time",positive,0.4475,positive,positive,0.4476,None,negative,0.7876,negative,positive,0.7166,positive,positive,0.5515,None,positive,0.4049,None,positive,0.5295,None,MIXED,0.6279
"easy to fade, not the same color, delivery took a bit longer than usual.",negative,0.7004,negative,negative,0.6186,None,negative,0.446,None,negative,0.56,None,negative,0.8419,negative,negative,0.684,negative,negative,0.6673,None,Overall Negative,0.0
"color 25 is so pretty, the lipstick smells like candy. fast deliveryhhhhhh",positive,0.7222,None,positive,0.5191,None,positive,0.8164,positive,positive,0.8989,None,positive,0.9471,positive,positive,0.9042,positive,positive,0.9136,None,Overall Positive,0.0
"the shop is suitable for the price, like the color you want to use, depending on each person's budget",positive,0.483,None,positive,0.6382,None,positive,0.8613,None,positive,0.8935,positive,positive,0.7775,negative,neutral,0.7542,None,positive,0.8604,None,Overall Positive,0.0
"packing protective goods handsome shipper fast delivery, very good value for money",positive,0.7943,None,positive,0.7641,None,positive,0.8651,None,positive,0.9313,positive,positive,0.9017,None,positive,0.9144,positive,positive,0.94,positive,Overall Positive,0.0
"it's very pretty, i applied the code with the flash sale so it's also cheap. shipped 3 days early for the event, very satisfied",positive,0.7503,None,positive,0.7782,None,positive,0.9192,None,positive,0.938,positive,positive,0.8297,None,positive,0.4985,positive,positive,0.9251,None,Overall Positive,0.0
the lipstick is very beautiful and fragrant the shop packaged carefully and carefully ships quickly love the shop ????,positive,0.8388,None,positive,0.8681,None,positive,0.9146,positive,positive,0.948,None,positive,0.8884,None,positive,0.7529,positive,positive,0.9466,positive,Overall Positive,0.0
the lipstick color is much prettier than i thought but you get what you pay for,positive,0.5606,None,positive,0.6364,None,positive,0.8505,None,positive,0.8449,neutral,positive,0.9288,positive,neutral,0.5365,None,positive,0.837,None,Overall Positive,0.0
"i don't think i need to say anything more about this color, everyone already knows it ??????????????????????????",positive,0.7756,None,positive,0.6755,None,positive,0.872,None,positive,0.9196,None,positive,0.9431,positive,neutral,0.5826,None,positive,0.906,None,Overall Positive,0.0
"uses: the lipstick is very soft on the lips and has a fragrant scent structure: sturdy, very good color fastness: the color is very beautiful",positive,0.4967,neutral,positive,0.6048,positive,positive,0.8745,positive,positive,0.9151,None,positive,0.8062,positive,neutral,0.4677,None,positive,0.9091,None,Overall Positive,0.0
"reputable product, quality, worth the money, shipping takes a while. product packaging is sturdy",negative,0.441,None,positive,0.7625,None,positive,0.7748,None,positive,0.8703,positive,positive,0.797,None,negative,0.849,negative,positive,0.8605,positive,MIXED,0.9792
"the lipstick feels soft on the lips but dries quickly. you should nourish your lips thoroughly before using color 05 is the color of dry rose petals, the pink book is a bit too much and a bit dark color 06 is earthy red, rich in earthy colors, worth many layers and looks super deep",neutral,0.4844,None,neutral,0.5239,positive,positive,0.5762,None,positive,0.7975,None,neutral,0.6632,negative,neutral,0.7399,None,positive,0.7274,None,Overall Positive,0.0
"the lipstick is as pictured, smells of chocolate, smooth so the lips are very even, highly recommended to buy",positive,0.742,None,positive,0.887,positive,positive,0.9109,positive,positive,0.9415,None,positive,0.7771,None,neutral,0.766,None,positive,0.9058,None,Overall Positive,0.0
the product is great. the sale price is super super cheap ????????????????,positive,0.7683,None,positive,0.8196,None,positive,0.9074,None,positive,0.9211,positive,positive,0.9325,None,neutral,0.5809,None,positive,0.9177,None,Overall Positive,0.0
"super pretty lipstick, securely packaged the color is super pleasing, i support the shop for a long time",positive,0.8138,None,positive,0.8503,None,positive,0.9129,None,positive,0.9377,None,positive,0.9024,positive,neutral,0.6816,None,positive,0.9249,positive,Overall Positive,0.0
"delivery took a while, bought at sale price so quite ok, pretty lipstick, suitable for the price ??????",negative,0.545,None,positive,0.6054,None,positive,0.7532,None,positive,0.8423,positive,positive,0.7595,None,negative,0.8671,negative,positive,0.8007,None,MIXED,1.0266
"i hunted for a flash sale and it was quite cheap and i was very surprised at the quality of the lg product. it's no different from the other cx lipstick. the cream and glossy texture is fragrant. if you don't get used to it, it's still a bit alcoholic. overall, i'm very satisfied.",positive,0.552,None,neutral,0.5046,positive,positive,0.4744,positive,positive,0.8498,positive,positive,0.6386,None,neutral,0.7136,None,positive,0.7748,None,Overall Positive,0.0
"this is the first time i buy, so i understand that the shop is slow to deliver according to social distancing regulations to ensure community safety and is carefully packaged and fully delivered, with labels not afraid of fake ???? i haven't used the lipstick yet, but i don't know if it looks genuine, cheap sale price.",neutral,0.6184,None,neutral,0.5497,None,positive,0.4819,None,positive,0.754,positive,neutral,0.4868,None,negative,0.8121,neutral,positive,0.6387,positive,MIXED,0.5666
the lipstick color is quite nice. i think the outer shell is super cool. you should buy it,positive,0.8127,None,positive,0.7288,None,positive,0.8991,None,positive,0.9261,None,positive,0.9332,positive,neutral,0.5443,None,positive,0.9234,None,Overall Positive,0.0
"the lipstick has the right color! not too stubborn, seems ok pencil is super sharp, with little shimmer. bought 2 dishes and satisfied both of my stomachs",positive,0.7141,negative,positive,0.8721,None,positive,0.8974,None,positive,0.9398,None,positive,0.8313,positive,neutral,0.7822,None,positive,0.9013,None,Overall Positive,0.0
"super beautiful lipstick, turn on the cam and check the code to see the genuine product, the lipstick is smooth and smells of chocolate. 10/10 buy at sale price but always produce quality. please support the shop",positive,0.7402,None,positive,0.8766,positive,positive,0.9113,positive,positive,0.9413,positive,positive,0.7995,None,neutral,0.7412,None,positive,0.9107,None,Overall Positive,0.0
great product order with fast delivery good product order,positive,0.7666,None,positive,0.6881,None,positive,0.8359,None,positive,0.9141,None,positive,0.9153,None,positive,0.9308,positive,positive,0.9248,positive,Overall Positive,0.0
"the lipstick smells good, tested it and it's really matte, the color is perfect...first time using domestic lipstick and the quality is beyond expectations.",positive,0.7891,positive,positive,0.7925,None,positive,0.8913,positive,positive,0.926,None,positive,0.9152,positive,neutral,0.6982,None,positive,0.904,None,Overall Positive,0.0
"same model, worth the price",positive,0.7334,None,positive,0.7812,None,positive,0.8617,None,positive,0.9104,positive,positive,0.8727,None,neutral,0.748,None,positive,0.8715,None,Overall Positive,0.0
the shop prepares and delivers very quickly. product quality is good.,positive,0.7692,None,positive,0.7639,None,positive,0.8639,None,positive,0.9265,None,positive,0.8761,None,positive,0.9214,positive,positive,0.9341,None,Overall Positive,0.0
uses: lipstick texture: cream color fastness: good delivered as fast as the wind. i've bought it many times so i can't say anything more about this brand's color,neutral,0.5513,positive,neutral,0.7828,neutral,positive,0.731,None,positive,0.8398,None,positive,0.8496,positive,positive,0.8118,positive,positive,0.8423,None,Overall Positive,0.0
"the lipstick is so pretty that it looks more pink than red on the lips, the quality is so smooth that you should buy it, the shop packed it well and delivered it quite quickly and .",positive,0.6036,None,positive,0.8145,positive,positive,0.8835,None,positive,0.9128,None,positive,0.4912,neutral,positive,0.8356,positive,positive,0.9054,positive,Overall Positive,0.0
"good product, fast delivery. the included lipstick is also really good. can't fault anything.",positive,0.7198,None,positive,0.72,None,positive,0.8564,None,positive,0.9303,None,positive,0.8626,None,positive,0.8967,positive,positive,0.9278,None,Overall Positive,0.0
shabby :3 is beautiful and still smells like cherry ????the lipstick is soft and not hard,positive,0.7865,None,positive,0.9097,positive,positive,0.9257,positive,positive,0.9518,None,positive,0.8053,None,neutral,0.6457,None,positive,0.9249,None,Overall Positive,0.0
"qte goods are delivered quite quickly, about 1 week to receive. color 501 is a pretty mlbb color, the lipstick has a light scent. after the lipstick dries, wash it with water and it won't wash off",positive,0.6714,positive,neutral,0.6608,None,positive,0.7008,positive,positive,0.8487,None,positive,0.8427,positive,positive,0.603,positive,positive,0.846,None,Overall Positive,0.0
beautiful lipstick color. beautifully and securely packaged. fast deliveryhhhhhh,positive,0.765,None,positive,0.6442,None,positive,0.8458,None,positive,0.9141,None,positive,0.9461,positive,positive,0.8978,positive,positive,0.9313,positive,Overall Positive,0.0
goods are slow due to border congestion. i have bought here many times i like it very much. i hope the shop will give you a discount next time,positive,0.4173,None,negative,0.6546,None,positive,0.5619,None,positive,0.6637,None,positive,0.4763,None,negative,0.7439,negative,negative,0.617,None,MIXED,1.033
